Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
051.00190,Dow France SAS - Site de Chauny,2016,Air,"1,2-dichloroéthane (DCE - chlorure d'éthylène)",3450,kg/an
051.00190,Dow France SAS - Site de Chauny,2016,Air,Acrylonitrile,1580,kg/an
051.00190,Dow France SAS - Site de Chauny,2016,Air,Aldéhyde formique (formaldéhyde),1230,kg/an
051.00190,Dow France SAS - Site de Chauny,2016,Air,Composés organiques volatils non méthaniques (COVNM),31900,kg/an
051.00190,Dow France SAS - Site de Chauny,2016,Air,"Dichlorométhane (DCM, chlorure de méthylène)",5420,kg/an
051.00190,Dow France SAS - Site de Chauny,2016,Air,Méthanol (alcool méthylique),22300,kg/an
051.00190,Dow France SAS - Site de Chauny,2016,Eau (direct),Aldéhyde formique (formaldéhyde),853,kg/an
051.00190,Dow France SAS - Site de Chauny,2016,Eau (direct),Chlorures (en tant que Cl total),3180000,kg/an
051.00190,Dow France SAS - Site de Chauny,2016,Eau (direct),Sulfates,3280000,kg/an
051.00257,VERALLIA-VAUXROT,2016,Air,Oxydes d'azote (NOx/NO2),219000,kg/an
051.00257,VERALLIA-VAUXROT,2016,Air,CO2 Total d'origine non biomasse uniquement,60200000,kg/an
051.00257,VERALLIA-VAUXROT,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),60200000,kg/an
051.00293,EVERBAL,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),46800000,kg/an
051.00293,EVERBAL,2016,Air,CO2 Total d'origine biomasse uniquement,46800000,kg/an
051.00293,EVERBAL,2016,Sol,Chrome et composés (exprimés en tant que Cr),53.9,kg/an
051.00293,EVERBAL,2016,Sol,Cuivre et composés (exprimés en tant que Cu),344,kg/an
051.00400,CROWN Food France,2016,Air,Composés organiques volatils non méthaniques (COVNM),117000,kg/an
051.00466,INTERSNACK FRANCE,2016,Sol,Zinc et composés (exprimés en tant que Zn),113,kg/an
051.00467,ROQUETTE Frères,2016,Air,Hydroflurocarbures (HFC),244,kg/an
051.00467,ROQUETTE Frères,2016,Air,CO2 Total d'origine non biomasse uniquement,24500000,kg/an
051.00467,ROQUETTE Frères,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),24500000,kg/an
051.00467,ROQUETTE Frères,2016,Sol,Cuivre et composés (exprimés en tant que Cu),58.6,kg/an
051.00467,ROQUETTE Frères,2016,Sol,Zinc et composés (exprimés en tant que Zn),175,kg/an
051.00494,NOVABION,2016,Air,CO2 Total d'origine non biomasse uniquement,11400000,kg/an
051.00494,NOVABION,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11400000,kg/an
051.00507,Chaufferie ZUP St Quentin,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14900000,kg/an
051.00507,Chaufferie ZUP St Quentin,2016,Air,CO2 Total d'origine biomasse uniquement,14900000,kg/an
051.00521,TEREOS France,2016,Air,Composés organiques volatils non méthaniques (COVNM),237000,kg/an
051.00521,TEREOS France,2016,Air,Oxydes d'azote (NOx/NO2),285000,kg/an
051.00521,TEREOS France,2016,Air,CO2 Total d'origine non biomasse uniquement,219000000,kg/an
051.00521,TEREOS France,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),417000000,kg/an
051.00521,TEREOS France,2016,Air,CO2 Total d'origine biomasse uniquement,198000000,kg/an
051.00521,TEREOS France,2016,Eau (direct),Azote total,50900,kg/an
051.00521,TEREOS France,2016,Eau (direct),Demande chimique en oxygène (DCO),320000,kg/an
051.00521,TEREOS France,2016,Eau (direct),Nickel et composés (exprimés en tant que Ni),36.1,kg/an
051.00521,TEREOS France,2016,Sol,Phosphore total,56100,kg/an
051.00521,TEREOS France,2016,Sol,Plomb et composés (exprimés en tant que Pb),33.7,kg/an
051.00521,TEREOS France,2016,Sol,Zinc et composés (exprimés en tant que Zn),399,kg/an
051.00521,TEREOS France,2016,Sol,PCBi : somme des 7 PCB indicateurs (PCB 28+PCB 52+PCB 101+PCB 118+PCB 138+PCB 153+PCB 180),0.138,kg/an
051.00562,MBK INDUSTRIE,2016,Air,Composés organiques volatils non méthaniques (COVNM),48100,kg/an
051.00756,ATEMAX France - Usine de Vénérolles,2016,Air,CO2 Total d'origine non biomasse uniquement,18000000,kg/an
051.00756,ATEMAX France - Usine de Vénérolles,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),18000000,kg/an
051.00757,SAICA PAPER FRANCE,2016,Air,CO2 Total d'origine non biomasse uniquement,64100000,kg/an
051.00757,SAICA PAPER FRANCE,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),64100000,kg/an
051.00757,SAICA PAPER FRANCE,2016,Eau (direct),Demande chimique en oxygène (DCO),253000,kg/an
051.00757,SAICA PAPER FRANCE,2016,Sol,Azote total,333000,kg/an
051.00757,SAICA PAPER FRANCE,2016,Sol,Chrome et composés (exprimés en tant que Cr),246,kg/an
051.00757,SAICA PAPER FRANCE,2016,Sol,Cuivre et composés (exprimés en tant que Cu),1450,kg/an
051.00757,SAICA PAPER FRANCE,2016,Sol,Mercure et composés (exprimés en tant que Hg),2.27,kg/an
051.00757,SAICA PAPER FRANCE,2016,Sol,Nickel et composés (exprimés en tant que Ni),120,kg/an
051.00757,SAICA PAPER FRANCE,2016,Sol,Plomb et composés (exprimés en tant que Pb),291,kg/an
051.00757,SAICA PAPER FRANCE,2016,Sol,Zinc et composés (exprimés en tant que Zn),2260,kg/an
051.00850,SINIAT,2016,Air,CO2 Total d'origine non biomasse uniquement,51000000,kg/an
051.00850,SINIAT,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),51000000,kg/an
051.00909,VISKASE,2016,Air,Sulfure de carbone,595000,kg/an
051.00909,VISKASE,2016,Air,Sulfure d'hydrogène (H2S),84500,kg/an
051.00912,AGCO,2016,Air,Composés organiques volatils non méthaniques (COVNM),79100,kg/an
051.00917,SOLABIA,2016,Air,Composés organiques volatils non méthaniques (COVNM),76000,kg/an
051.00917,SOLABIA,2016,Eau (indirect),Demande biologique en oxygène (DBO5),59700,kg/an
051.00918,SPONTEX SAS,2016,Air,Sulfure de carbone,385000,kg/an
051.00918,SPONTEX SAS,2016,Air,Sulfure d'hydrogène (H2S),18300,kg/an
051.00918,SPONTEX SAS,2016,Air,CO2 Total d'origine non biomasse uniquement,31300000,kg/an
051.00918,SPONTEX SAS,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),31300000,kg/an
051.00918,SPONTEX SAS,2016,Eau (direct),Demande biologique en oxygène (DBO5),56400,kg/an
051.00918,SPONTEX SAS,2016,Eau (direct),Demande chimique en oxygène (DCO),182000,kg/an
051.00978,BASF France SAS Division Coatings,2016,Air,Composés organiques volatils non méthaniques (COVNM),46300,kg/an
051.00978,BASF France SAS Division Coatings,2016,Air,Zinc et composés (exprimés en tant que Zn),793,kg/an
051.00993,ADDIVANT France,2016,Air,Composés organiques volatils non méthaniques (COVNM),56600,kg/an
051.01027,TEREOS FRANCE,2016,Air,CO2 Total d'origine non biomasse uniquement,27000000,kg/an
051.01027,TEREOS FRANCE,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),27000000,kg/an
051.01029,TEREOS,2016,Air,Oxydes de soufre (SOx/SO2),248000,kg/an
051.01029,TEREOS,2016,Air,Oxydes d'azote (NOx/NO2),135000,kg/an
051.01029,TEREOS,2016,Air,CO2 Total d'origine non biomasse uniquement,75400000,kg/an
051.01029,TEREOS,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),75400000,kg/an
051.01072,REGEAL,2016,Air,CO2 Total d'origine non biomasse uniquement,34000000,kg/an
051.01072,REGEAL,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),34000000,kg/an
051.01075,Engie chaufferie de Compiègne,2016,Air,CO2 Total d'origine non biomasse uniquement,23300000,kg/an
051.01075,Engie chaufferie de Compiègne,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23300000,kg/an
051.01078,COLGATE PALMOLIVE INDUSTRIEL,2016,Eau (indirect),Demande biologique en oxygène (DBO5),46100,kg/an
051.01102,Chaufferie de la Cavée de Senlis,2016,Air,CO2 Total d'origine non biomasse uniquement,14300000,kg/an
051.01102,Chaufferie de la Cavée de Senlis,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),25500000,kg/an
051.01102,Chaufferie de la Cavée de Senlis,2016,Air,CO2 Total d'origine biomasse uniquement,11200000,kg/an
051.01157,AMPHASTAR FRANCE PHARMACEUTICALS,2016,Air,Composés organiques volatils non méthaniques (COVNM),36500,kg/an
051.01176,SAVERGLASS,2016,Air,Oxydes de soufre (SOx/SO2),181000,kg/an
051.01176,SAVERGLASS,2016,Air,Oxydes d'azote (NOx/NO2),140000,kg/an
051.01176,SAVERGLASS,2016,Air,CO2 Total d'origine non biomasse uniquement,55800000,kg/an
051.01176,SAVERGLASS,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),55800000,kg/an
051.01189,BIGARD,2016,Eau (indirect),Demande biologique en oxygène (DBO5),58500,kg/an
051.01211,Station de stockage souterrain de GOURNAY-sur-ARONDE,2016,Air,Méthane (CH4),211000,kg/an
051.01211,Station de stockage souterrain de GOURNAY-sur-ARONDE,2016,Air,CO2 Total d'origine non biomasse uniquement,23500000,kg/an
051.01211,Station de stockage souterrain de GOURNAY-sur-ARONDE,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),23500000,kg/an
051.01264,MONTUPET,2016,Air,Phénols (en tant que C total),1190,kg/an
051.01267,"Beauté, Recherche & industries",2016,Air,Composés organiques volatils non méthaniques (COVNM),46100,kg/an
051.01321,FAURECIA INTERIEUR INDUSTRIE,2016,Air,Composés organiques volatils non méthaniques (COVNM),64800,kg/an
051.01338,PLACOPLATRE,2016,Air,Composés organiques volatils non méthaniques (COVNM),245000,kg/an
051.01361,Akzo Nobel Decorative Paints France SA,2016,Air,Composés organiques volatils non méthaniques (COVNM),78900,kg/an
051.01363,ArcelorMittal Atlantique et Lorraine,2016,Air,Composés organiques volatils non méthaniques (COVNM),100000,kg/an
051.01363,ArcelorMittal Atlantique et Lorraine,2016,Air,CO2 Total d'origine non biomasse uniquement,68900000,kg/an
051.01363,ArcelorMittal Atlantique et Lorraine,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),68900000,kg/an
051.01410,Chauffage urbain de Nogent sur Oise,2016,Air,CO2 Total d'origine non biomasse uniquement,10400000,kg/an
051.01410,Chauffage urbain de Nogent sur Oise,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10400000,kg/an
051.01523,BELL usine de Russy-Bémont,2016,Sol,Phosphore total,10500,kg/an
051.01524,EJ Picardie,2016,Air,CO2 Total d'origine non biomasse uniquement,64000000,kg/an
051.01524,EJ Picardie,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),64000000,kg/an
051.01555,NORCHIM,2016,Air,"Dichlorométhane (DCM, chlorure de méthylène)",2240,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2016,Air,Oxydes de soufre (SOx/SO2),224000,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2016,Air,Oxydes d'azote (NOx/NO2),678000,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2016,Air,Sélénium,271,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2016,Air,CO2 Total d'origine non biomasse uniquement,90000000,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),90000000,kg/an
051.01699,Lactinov Abbeville,2016,Eau (indirect),Demande biologique en oxygène (DBO5),123000,kg/an
051.01699,Lactinov Abbeville,2016,Eau (indirect),Demande chimique en oxygène (DCO),289000,kg/an
051.01699,Lactinov Abbeville,2016,Eau (indirect),Phosphore total,5600,kg/an
051.01758,Eurosérum,2016,Eau (indirect),Demande biologique en oxygène (DBO5),106000,kg/an
051.01758,Eurosérum,2016,Eau (indirect),Demande chimique en oxygène (DCO),245000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2016,Air,Hydroflurocarbures (HFC),124,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2016,Air,CO2 Total d'origine non biomasse uniquement,25700000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),25700000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2016,Eau (direct),Demande chimique en oxygène (DCO),319000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2016,Sol,Azote total,342000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2016,Sol,Chrome et composés (exprimés en tant que Cr),114,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2016,Sol,Cuivre et composés (exprimés en tant que Cu),127,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2016,Sol,Fer et composés (exprimés en tant que Fe),143000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2016,Sol,Manganèse et composés (exprimés en tant que Mn),1050,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2016,Sol,Nickel et composés (exprimés en tant que Ni),68,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2016,Sol,Phosphore total,204000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2016,Sol,Zinc et composés (exprimés en tant que Zn),528,kg/an
051.01897,Idex Environnement Picardie,2016,Sol,Azote total,253000,kg/an
051.01897,Idex Environnement Picardie,2016,Sol,Phosphore total,7170,kg/an
051.01900,Chaufferie de l'OPAC du nord : Le Pigeonnier,2016,Air,CO2 Total d'origine non biomasse uniquement,15500000,kg/an
051.01900,Chaufferie de l'OPAC du nord : Le Pigeonnier,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15500000,kg/an
051.01904,Procter et Gamble Amiens SAS,2016,Air,CO2 Total d'origine non biomasse uniquement,13900000,kg/an
051.01904,Procter et Gamble Amiens SAS,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13900000,kg/an
051.01904,Procter et Gamble Amiens SAS,2016,Eau (indirect),Demande biologique en oxygène (DBO5),43500,kg/an
051.01916,MERSEN France AMIENS SAS,2016,Eau (indirect),Demande biologique en oxygène (DBO5),47200,kg/an
051.01916,MERSEN France AMIENS SAS,2016,Eau (indirect),Demande chimique en oxygène (DCO),160000,kg/an
051.01917,WHIRLPOOL,2016,Air,Hydroflurocarbures (HFC),1080,kg/an
051.02011,PARICHE,2016,Air,Composés organiques volatils non méthaniques (COVNM),37600,kg/an
051.02027,SECODE,2016,Air,Méthane (CH4),1300000,kg/an
051.02027,SECODE,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15100000,kg/an
051.02027,SECODE,2016,Air,CO2 Total d'origine biomasse uniquement,15100000,kg/an
051.02078,DS Smith Packaging Contoire Hamel,2016,Air,CO2 Total d'origine non biomasse uniquement,27500000,kg/an
051.02078,DS Smith Packaging Contoire Hamel,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),27500000,kg/an
051.02147,SA PULPES DE HAUTE PICARDIE,2016,Air,CO2 Total d'origine non biomasse uniquement,24600000,kg/an
051.02147,SA PULPES DE HAUTE PICARDIE,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),24600000,kg/an
051.02153,SAINT LOUIS SUCRE,2016,Air,Composés organiques volatils non méthaniques (COVNM),30600,kg/an
051.02153,SAINT LOUIS SUCRE,2016,Air,Oxydes d'azote (NOx/NO2),174000,kg/an
051.02153,SAINT LOUIS SUCRE,2016,Air,CO2 Total d'origine non biomasse uniquement,110000000,kg/an
051.02153,SAINT LOUIS SUCRE,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),140000000,kg/an
051.02153,SAINT LOUIS SUCRE,2016,Air,CO2 Total d'origine biomasse uniquement,30500000,kg/an
051.02153,SAINT LOUIS SUCRE,2016,Sol,Arsenic et composés (exprimés en tant que As),8,kg/an
051.02302,SPCH,2016,Air,Mercure et composés (exprimés en tant que Hg),16.9,kg/an
051.02302,SPCH,2016,Eau (indirect),Mercure et composés (exprimés en tant que Hg),2.73,kg/an
051.02308,SMIRTOM Picardie Ouest - site de Thieulloy l'Abbaye / TRINOVAL,2016,Air,Méthane (CH4),789000,kg/an
051.02355,STELIA Aerospace - Etablissement de MEAULTE,2016,Air,Composés organiques volatils non méthaniques (COVNM),49700,kg/an
051.02362,AJINOMOTO FOODS EUROPE SAS,2016,Air,CO2 Total d'origine non biomasse uniquement,13200000,kg/an
051.02362,AJINOMOTO FOODS EUROPE SAS,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13200000,kg/an
051.02362,AJINOMOTO FOODS EUROPE SAS,2016,Eau (indirect),Azote total,422000,kg/an
051.02362,AJINOMOTO FOODS EUROPE SAS,2016,Eau (indirect),Demande chimique en oxygène (DCO),2030000,kg/an
051.02372,Installation de stockage de déchets de Mons Boubert,2016,Air,Méthane (CH4),271000,kg/an
051.02374,Bonduelle Europe Long Life Estrées,2016,Eau (direct),Demande chimique en oxygène (DCO),154000,kg/an
051.02385,AMCOR FLEXIBLES FOOD FRANCE,2016,Air,Composés organiques volatils non méthaniques (COVNM),43400,kg/an
051.02404,Tereos Starch & Sweeteners Europe SAS,2016,Air,CO2 Total d'origine non biomasse uniquement,219000000,kg/an
051.02404,Tereos Starch & Sweeteners Europe SAS,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),219000000,kg/an
051.02404,Tereos Starch & Sweeteners Europe SAS,2016,Eau (direct),Cuivre et composés (exprimés en tant que Cu),118,kg/an
051.02404,Tereos Starch & Sweeteners Europe SAS,2016,Sol,Plomb et composés (exprimés en tant que Pb),24.5,kg/an
051.02404,Tereos Starch & Sweeteners Europe SAS,2016,Sol,Zinc et composés (exprimés en tant que Zn),355,kg/an
051.02417,CSDU NURLU,2016,Air,Méthane (CH4),633000,kg/an
051.02505,ROYE sucrerie et conditionnement,2016,Air,CO2 Total d'origine non biomasse uniquement,57600000,kg/an
051.02505,ROYE sucrerie et conditionnement,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),57600000,kg/an
051.02507,DESHYDRATATION DE PULPES SUCRERIE ROYE,2016,Air,CO2 Total d'origine non biomasse uniquement,26500000,kg/an
051.02507,DESHYDRATATION DE PULPES SUCRERIE ROYE,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),26500000,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2016,Air,CO2 Total d'origine non biomasse uniquement,32100000,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),32100000,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2016,Sol,Azote total,433000,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2016,Sol,Cuivre et composés (exprimés en tant que Cu),168,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2016,Sol,Nickel et composés (exprimés en tant que Ni),44,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2016,Sol,Nonylphénols et éthoxylates de nonylphénol (NP/NPE),2.1,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2016,Sol,Phosphore total,109000,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2016,Sol,Zinc et composés (exprimés en tant que Zn),862,kg/an
051.02587,RKW SFE SAS,2016,Air,Composés organiques volatils non méthaniques (COVNM),107000,kg/an
051.02598,"Cristal Union, établissement de Sainte Emilie",2016,Air,Oxydes de soufre (SOx/SO2),407000,kg/an
051.02598,"Cristal Union, établissement de Sainte Emilie",2016,Air,Oxydes d'azote (NOx/NO2),145000,kg/an
051.02598,"Cristal Union, établissement de Sainte Emilie",2016,Air,CO2 Total d'origine non biomasse uniquement,76100000,kg/an
051.02598,"Cristal Union, établissement de Sainte Emilie",2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),76100000,kg/an
051.02598,"Cristal Union, établissement de Sainte Emilie",2016,Sol,Zinc et composés (exprimés en tant que Zn),172,kg/an
051.03204,IMERYS-TC (IMERYS-TOITURE),2016,Air,CO2 Total d'origine non biomasse uniquement,29000000,kg/an
051.03204,IMERYS-TC (IMERYS-TOITURE),2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),29000000,kg/an
051.03657,FLINT GROUP France sas,2016,Air,Composés organiques volatils non méthaniques (COVNM),139000,kg/an
051.03728,SOCOPIC - Centrale thermique d'Eurolysine,2016,Air,CO2 Total d'origine non biomasse uniquement,113000000,kg/an
051.03728,SOCOPIC - Centrale thermique d'Eurolysine,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),113000000,kg/an
051.03811,ESIANE,2016,Air,Oxydes d'azote (NOx/NO2),126000,kg/an
051.03811,ESIANE,2016,Air,CO2 Total d'origine non biomasse uniquement,59700000,kg/an
051.03811,ESIANE,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),138000000,kg/an
051.03811,ESIANE,2016,Air,CO2 Total d'origine biomasse uniquement,78600000,kg/an
051.03922,SAICA PACK VENIZEL,2016,Eau (indirect),Cuivre et composés (exprimés en tant que Cu),237,kg/an
051.05074,GURDEBEKE SA (Centre de LIHONS 80),2016,Air,Méthane (CH4),204000,kg/an
051.05241,COGELYO NORD EST - Goodyear,2016,Air,CO2 Total d'origine non biomasse uniquement,12800000,kg/an
051.05241,COGELYO NORD EST - Goodyear,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),12800000,kg/an
051.05439,BIC RASOIRS,2016,Air,Trichloréthylène,5160,kg/an
051.05511,GRT Gaz,2016,Air,Méthane (CH4),173000,kg/an
051.05624,Siniat RANTIGNY,2016,Air,Composés organiques volatils non méthaniques (COVNM),198000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2016,Air,Aldéhyde formique (formaldéhyde),1210,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2016,Air,Composés organiques volatils non méthaniques (COVNM),186000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2016,Air,Méthane (CH4),122000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2016,Air,Oxydes de soufre (SOx/SO2),331000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2016,Air,Protoxyde d'azote (N2O),420000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2016,Air,CO2 Total d'origine non biomasse uniquement,14700000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2016,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14700000,kg/an
