Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite
051.00918,SPONTEX SAS,2017,Eau (direct),Demande biologique en oxygène (DBO5),63000,kg/an
051.00918,SPONTEX SAS,2017,Eau (direct),Demande chimique en oxygène (DCO),164000,kg/an
051.00978,BASF France SAS Division Coatings,2017,Air,Composés organiques volatils non méthaniques (COVNM),46000,kg/an
051.00978,BASF France SAS Division Coatings,2017,Air,Zinc et composés (exprimés en tant que Zn),812,kg/an
051.00993,ADDIVANT France,2017,Air,Composés organiques volatils non méthaniques (COVNM),61700,kg/an
051.01027,TEREOS FRANCE,2017,Air,CO2 Total d'origine non biomasse uniquement,24000000,kg/an
051.01027,TEREOS FRANCE,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),24000000,kg/an
051.01029,TEREOS,2017,Air,CO2 Total d'origine non biomasse uniquement,61700000,kg/an
051.01029,TEREOS,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),61700000,kg/an
051.01072,REGEAL,2017,Air,CO2 Total d'origine non biomasse uniquement,18600000,kg/an
051.01072,REGEAL,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),18600000,kg/an
051.01075,Engie chaufferie de Compiègne,2017,Air,CO2 Total d'origine non biomasse uniquement,22800000,kg/an
051.01075,Engie chaufferie de Compiègne,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),22800000,kg/an
051.01102,Chaufferie de la Cavée de Senlis,2017,Air,CO2 Total d'origine non biomasse uniquement,14500000,kg/an
051.01102,Chaufferie de la Cavée de Senlis,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14500000,kg/an
051.01157,AMPHASTAR FRANCE PHARMACEUTICALS,2017,Air,Composés organiques volatils non méthaniques (COVNM),62200,kg/an
051.01176,SAVERGLASS,2017,Air,Oxydes de soufre (SOx/SO2),239000,kg/an
051.01176,SAVERGLASS,2017,Air,Oxydes d'azote (NOx/NO2),232000,kg/an
051.01176,SAVERGLASS,2017,Air,CO2 Total d'origine non biomasse uniquement,58000000,kg/an
051.01176,SAVERGLASS,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),58000000,kg/an
051.01189,BIGARD,2017,Eau (indirect),Demande biologique en oxygène (DBO5),78200,kg/an
051.01211,Station de stockage souterrain de GOURNAY-sur-ARONDE,2017,Air,Méthane (CH4),194000,kg/an
051.01211,Station de stockage souterrain de GOURNAY-sur-ARONDE,2017,Air,CO2 Total d'origine non biomasse uniquement,15100000,kg/an
051.01211,Station de stockage souterrain de GOURNAY-sur-ARONDE,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15100000,kg/an
051.01253,AUTONEUM FRANCE SASU,2017,Eau (direct),Nickel et composés (exprimés en tant que Ni),73.3,kg/an
051.01267,"Beauté, Recherche & industries",2017,Air,Composés organiques volatils non méthaniques (COVNM),42500,kg/an
051.01338,PLACOPLATRE,2017,Air,Composés organiques volatils non méthaniques (COVNM),331000,kg/an
051.01361,Akzo Nobel Decorative Paints France SA,2017,Air,Composés organiques volatils non méthaniques (COVNM),63600,kg/an
051.01363,ArcelorMittal Atlantique et Lorraine,2017,Air,Composés organiques volatils non méthaniques (COVNM),91100,kg/an
051.01363,ArcelorMittal Atlantique et Lorraine,2017,Air,CO2 Total d'origine non biomasse uniquement,68900000,kg/an
051.01363,ArcelorMittal Atlantique et Lorraine,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),68900000,kg/an
051.01524,EJ Picardie,2017,Air,CO2 Total d'origine non biomasse uniquement,70900000,kg/an
051.01524,EJ Picardie,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),70900000,kg/an
051.01555,NORCHIM,2017,Air,"Dichlorométhane (DCM, chlorure de méthylène)",2180,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2017,Air,Oxydes de soufre (SOx/SO2),219000,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2017,Air,Oxydes d'azote (NOx/NO2),189000,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2017,Air,Sélénium,268,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2017,Air,CO2 Total d'origine non biomasse uniquement,85800000,kg/an
051.01610,SAINT GOBAIN GLASS FRANCE,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),85800000,kg/an
051.01699,Lactinov Abbeville,2017,Eau (indirect),Demande biologique en oxygène (DBO5),178000,kg/an
051.01699,Lactinov Abbeville,2017,Eau (indirect),Demande chimique en oxygène (DCO),409000,kg/an
051.01758,Eurosérum,2017,Eau (indirect),Demande biologique en oxygène (DBO5),74700,kg/an
051.01758,Eurosérum,2017,Eau (indirect),Demande chimique en oxygène (DCO),170000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2017,Air,Hydroflurocarbures (HFC),565,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2017,Air,CO2 Total d'origine non biomasse uniquement,26000000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),26000000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2017,Eau (direct),Demande chimique en oxygène (DCO),286000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2017,Sol,Azote total,317000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2017,Sol,Chrome et composés (exprimés en tant que Cr),125,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2017,Sol,Cuivre et composés (exprimés en tant que Cu),141,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2017,Sol,Fer et composés (exprimés en tant que Fe),108000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2017,Sol,Manganèse et composés (exprimés en tant que Mn),1040,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2017,Sol,Nickel et composés (exprimés en tant que Ni),70,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2017,Sol,Phosphore total,200000,kg/an
051.01887,AJINOMOTO EUROLYSINE S.A.S.,2017,Sol,Zinc et composés (exprimés en tant que Zn),506,kg/an
051.01897,Idex Environnement Picardie,2017,Sol,Azote total,59100,kg/an
051.01897,Idex Environnement Picardie,2017,Sol,Phosphore total,5880,kg/an
051.01900,Chaufferie de l'OPAC du nord : Le Pigeonnier,2017,Air,CO2 Total d'origine non biomasse uniquement,14300000,kg/an
051.01900,Chaufferie de l'OPAC du nord : Le Pigeonnier,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14300000,kg/an
051.01904,Procter et Gamble Amiens SAS,2017,Air,CO2 Total d'origine non biomasse uniquement,13600000,kg/an
051.01904,Procter et Gamble Amiens SAS,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13600000,kg/an
051.02011,PARICHE,2017,Air,Composés organiques volatils non méthaniques (COVNM),54000,kg/an
051.02027,SECODE,2017,Air,Méthane (CH4),1090000,kg/an
051.02027,SECODE,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),13600000,kg/an
051.02027,SECODE,2017,Air,CO2 Total d'origine biomasse uniquement,13600000,kg/an
051.02078,DS Smith Packaging Contoire Hamel,2017,Air,CO2 Total d'origine non biomasse uniquement,27000000,kg/an
051.02078,DS Smith Packaging Contoire Hamel,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),27000000,kg/an
051.02147,SA PULPES DE HAUTE PICARDIE,2017,Air,Acétaldéhyde (aldéhyde acétique  éthanal),1280,kg/an
051.02147,SA PULPES DE HAUTE PICARDIE,2017,Air,Composés organiques volatils non méthaniques (COVNM),37200,kg/an
051.02147,SA PULPES DE HAUTE PICARDIE,2017,Air,CO2 Total d'origine non biomasse uniquement,35000000,kg/an
051.02147,SA PULPES DE HAUTE PICARDIE,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),35000000,kg/an
051.02153,SAINT LOUIS SUCRE,2017,Air,Oxydes d'azote (NOx/NO2),231000,kg/an
051.02153,SAINT LOUIS SUCRE,2017,Air,CO2 Total d'origine non biomasse uniquement,118000000,kg/an
051.02153,SAINT LOUIS SUCRE,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),139000000,kg/an
051.02153,SAINT LOUIS SUCRE,2017,Air,CO2 Total d'origine biomasse uniquement,20800000,kg/an
051.02302,SPCH,2017,Air,Mercure et composés (exprimés en tant que Hg),16.4,kg/an
051.02302,SPCH,2017,Eau (indirect),Mercure et composés (exprimés en tant que Hg),2.86,kg/an
051.02308,SMIRTOM Picardie Ouest - site de Thieulloy l'Abbaye / TRINOVAL,2017,Air,Méthane (CH4),810000,kg/an
051.02355,STELIA Aerospace - Etablissement de MEAULTE,2017,Air,Composés organiques volatils non méthaniques (COVNM),48600,kg/an
051.02362,AJINOMOTO FOODS EUROPE SAS,2017,Eau (indirect),Azote total,403000,kg/an
051.02362,AJINOMOTO FOODS EUROPE SAS,2017,Eau (indirect),Demande chimique en oxygène (DCO),1890000,kg/an
051.02372,Installation de stockage de déchets de Mons Boubert,2017,Air,Méthane (CH4),310000,kg/an
051.02385,AMCOR FLEXIBLES FOOD FRANCE,2017,Air,Composés organiques volatils non méthaniques (COVNM),52400,kg/an
051.02404,Tereos Starch & Sweeteners Europe SAS,2017,Air,CO2 Total d'origine non biomasse uniquement,223000000,kg/an
051.02404,Tereos Starch & Sweeteners Europe SAS,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),223000000,kg/an
051.02404,Tereos Starch & Sweeteners Europe SAS,2017,Eau (direct),Cuivre et composés (exprimés en tant que Cu),187,kg/an
051.02404,Tereos Starch & Sweeteners Europe SAS,2017,Sol,Zinc et composés (exprimés en tant que Zn),244,kg/an
051.02417,CSDU NURLU,2017,Air,Méthane (CH4),644000,kg/an
051.02481,ISDND de Rollot,2017,Air,Méthane (CH4),222000,kg/an
051.02490,SITPA,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),27800000,kg/an
051.02490,SITPA,2017,Air,CO2 Total d'origine biomasse uniquement,27800000,kg/an
051.02505,ROYE sucrerie et conditionnement,2017,Air,CO2 Total d'origine non biomasse uniquement,62900000,kg/an
051.02505,ROYE sucrerie et conditionnement,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),62900000,kg/an
051.02507,DESHYDRATATION DE PULPES SUCRERIE ROYE,2017,Air,Composés organiques volatils non méthaniques (COVNM),90600,kg/an
051.02507,DESHYDRATATION DE PULPES SUCRERIE ROYE,2017,Air,Poussières totales,110000,kg/an
051.02507,DESHYDRATATION DE PULPES SUCRERIE ROYE,2017,Air,CO2 Total d'origine non biomasse uniquement,38700000,kg/an
051.02507,DESHYDRATATION DE PULPES SUCRERIE ROYE,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),38700000,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2017,Air,CO2 Total d'origine non biomasse uniquement,38400000,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),38400000,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2017,Sol,Azote total,475000,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2017,Sol,Cuivre et composés (exprimés en tant que Cu),89.9,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2017,Sol,Nickel et composés (exprimés en tant que Ni),37.1,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2017,Sol,Nonylphénols et éthoxylates de nonylphénol (NP/NPE),3.3,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2017,Sol,Phosphore total,93900,kg/an
051.02581,ROQUETTE FRERES - usine de VECQUEMONT,2017,Sol,Zinc et composés (exprimés en tant que Zn),607,kg/an
051.02587,RKW SFE SAS,2017,Air,Composés organiques volatils non méthaniques (COVNM),84200,kg/an
051.02598,"Cristal Union, établissement de Sainte Emilie",2017,Air,Oxydes de soufre (SOx/SO2),486000,kg/an
051.02598,"Cristal Union, établissement de Sainte Emilie",2017,Air,Oxydes d'azote (NOx/NO2),190000,kg/an
051.02598,"Cristal Union, établissement de Sainte Emilie",2017,Air,CO2 Total d'origine non biomasse uniquement,98000000,kg/an
051.02598,"Cristal Union, établissement de Sainte Emilie",2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),98000000,kg/an
051.02598,"Cristal Union, établissement de Sainte Emilie",2017,Sol,Arsenic et composés (exprimés en tant que As),9.79,kg/an
051.02598,"Cristal Union, établissement de Sainte Emilie",2017,Sol,Cuivre et composés (exprimés en tant que Cu),80.7,kg/an
051.02598,"Cristal Union, établissement de Sainte Emilie",2017,Sol,Zinc et composés (exprimés en tant que Zn),415,kg/an
051.03204,IMERYS-TC (IMERYS-TOITURE),2017,Air,CO2 Total d'origine non biomasse uniquement,30800000,kg/an
051.03204,IMERYS-TC (IMERYS-TOITURE),2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),30800000,kg/an
051.03651,TIMAC AGRO,2017,Air,Ammoniac (NH3),15600,kg/an
051.03657,FLINT GROUP France sas,2017,Air,Composés organiques volatils non méthaniques (COVNM),141000,kg/an
051.03728,SOCOPIC - Centrale thermique d'Eurolysine,2017,Air,CO2 Total d'origine non biomasse uniquement,95200000,kg/an
051.03728,SOCOPIC - Centrale thermique d'Eurolysine,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),95200000,kg/an
051.03811,ESIANE,2017,Air,Oxydes d'azote (NOx/NO2),136000,kg/an
051.03811,ESIANE,2017,Air,CO2 Total d'origine non biomasse uniquement,59200000,kg/an
051.03811,ESIANE,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),137000000,kg/an
051.03811,ESIANE,2017,Air,CO2 Total d'origine biomasse uniquement,77900000,kg/an
051.03922,SAICA PACK VENIZEL,2017,Eau (indirect),Cuivre et composés (exprimés en tant que Cu),226,kg/an
051.04678,COMAP SA,2017,Air,Hydrochlorofluorocarbures (HCFC),2.2,kg/an
051.05074,GURDEBEKE SA (Centre de LIHONS 80),2017,Air,Méthane (CH4),223000,kg/an
051.05241,COGELYO NORD EST - Goodyear,2017,Air,CO2 Total d'origine non biomasse uniquement,10100000,kg/an
051.05241,COGELYO NORD EST - Goodyear,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10100000,kg/an
051.05439,BIC RASOIRS,2017,Air,Trichloréthylène,2140,kg/an
051.05439,BIC RASOIRS,2017,Air,"Tétrachloroéthylène (PER, tétrachloroéthylène)",2170,kg/an
051.05511,GRT Gaz,2017,Air,Méthane (CH4),154000,kg/an
051.05624,Siniat RANTIGNY,2017,Air,Composés organiques volatils non méthaniques (COVNM),307000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2017,Air,Composés organiques volatils non méthaniques (COVNM),87600,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2017,Air,Oxydes de soufre (SOx/SO2),486000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2017,Air,Oxydes d'azote (NOx/NO2),118000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2017,Air,Protoxyde d'azote (N2O),820000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2017,Air,CO2 Total d'origine non biomasse uniquement,14900000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),14900000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2017,Eau (direct),Cadmium et composés (exprimés en tant que Cd),3.56,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2017,Eau (direct),Chlorures (en tant que Cl total),3620000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2017,Eau (direct),Demande chimique en oxygène (DCO),406000,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2017,Eau (direct),Mercure et composés (exprimés en tant que Hg),4.45,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2017,Eau (direct),Nickel et composés (exprimés en tant que Ni),61,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2017,Eau (direct),Phénols (en tant que C total),88.9,kg/an
051.05788,WEYLCHEM LAMOTTE SAS,2017,Eau (direct),Sulfates,3090000,kg/an
051.05811,GALLOO FRANCE HIRSON,2017,Eau (direct),Mercure et composés (exprimés en tant que Hg),1.1,kg/an
051.05839,Synthomer France SAS,2017,Air,CO2 Total d'origine non biomasse uniquement,15700000,kg/an
051.05839,Synthomer France SAS,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),15700000,kg/an
051.05839,Synthomer France SAS,2017,Eau (direct),Chloroforme (trichlorométhane),10.9,kg/an
051.06008,VALOR'AISNE,2017,Air,Méthane (CH4),474000,kg/an
051.06416,SEDE ENVIRONNEMENT,2017,Air,Ammoniac (NH3),12900,kg/an
051.06517,ISDND DE BAILLEUL SUR THERAIN,2017,Air,Méthane (CH4),309000,kg/an
051.06517,ISDND DE BAILLEUL SUR THERAIN,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10500000,kg/an
051.06517,ISDND DE BAILLEUL SUR THERAIN,2017,Air,CO2 Total d'origine biomasse uniquement,10500000,kg/an
051.06523,ISDND SPAT SAINT MAXIMIN,2017,Air,Méthane (CH4),209000,kg/an
051.06524,SITA OISE - site de Villeneuve sur Verberie,2017,Air,Méthane (CH4),448000,kg/an
051.06524,SITA OISE - site de Villeneuve sur Verberie,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),11700000,kg/an
051.06524,SITA OISE - site de Villeneuve sur Verberie,2017,Air,CO2 Total d'origine biomasse uniquement,11700000,kg/an
051.06534,SUEZ RV ILE DE FRANCE,2017,Air,Méthane (CH4),128000,kg/an
051.06544,CSDU de MOULIN SOUS TOUVENT,2017,Air,Méthane (CH4),185000,kg/an
051.06546,ISDND du Bochet,2017,Air,Méthane (CH4),271000,kg/an
051.06546,ISDND du Bochet,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),10800000,kg/an
051.06546,ISDND du Bochet,2017,Air,CO2 Total d'origine biomasse uniquement,10800000,kg/an
051.06547,GURDEBEKE,2017,Air,Méthane (CH4),113000,kg/an
051.06614,KOGEBAN,2017,Air,Oxydes d'azote (NOx/NO2),165000,kg/an
051.06614,KOGEBAN,2017,Air,CO2 Total (CO2 d'origine biomasse et non biomasse),767000000,kg/an
051.06614,KOGEBAN,2017,Air,CO2 Total d'origine biomasse uniquement,767000000,kg/an
051.06806,OISE COMPOST - SEDE ENVIRONNEMENT,2017,Air,Ammoniac (NH3),10100,kg/an
051.06868,CBEM,2017,Air,Oxydes d'azote (NOx/NO2),123000,kg/an
